발생년,주야,요일,사망자수,사상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,경도,위도
2013,주간,수,1,1,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,128.5115677,35.25283521
2013,야간,일,1,1,대구,달서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.495558,35.85559971
2013,야간,수,1,1,전남,해남군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,126.5484256,34.45883263
2014,야간,금,1,1,경남,거제시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,128.6391528,34.90021165
2014,야간,목,1,1,광주,남구,차대차,추돌,주정차중 추돌,운전자법규위반,기타(운전자법규위반),126.9090723,35.14372879
2014,주간,토,1,1,경남,함안군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,128.3526473,35.27524866
2014,주간,일,1,1,충남,청양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.8353551,36.50501753
2014,주간,토,1,1,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.1443186,36.4687546
2014,주간,일,1,1,충남,공주시,차대사람,보도통행중,보도통행중,운전자법규위반,과속,127.0580767,36.63472164
2014,야간,월,1,1,전남,여수시,차량단독,공작물충돌,공작물충돌,운전자법규위반,기타(운전자법규위반),127.6328296,34.76142916
2014,야간,월,1,1,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,127.4224189,36.64303449
2014,야간,화,1,1,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.3831808,36.102123
2014,야간,수,2,3,전남,여수시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.7278164,34.74071893
2014,야간,일,1,1,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,127.173533,36.83352755
2014,야간,일,1,1,경북,구미시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.4199587,36.10570035
2014,야간,토,1,1,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.8885806,37.50370576
2014,야간,토,1,4,전남,여수시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,127.6366705,34.80451175
2014,야간,토,1,1,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.8631722,35.23498605
2014,야간,토,1,1,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.0660068,35.19263897
2014,주간,일,2,3,인천,강화군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,126.3852257,37.70011803
2014,주간,일,1,1,경기,수원시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,126.9859305,37.27300314
2014,야간,월,1,2,전남,해남군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.4654195,34.53763991
2014,야간,토,1,3,인천,서구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,126.6490603,37.51629304
2014,야간,목,1,1,충북,제천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.188803,37.0726899
2014,야간,목,1,1,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.4608462,35.08915266
2014,야간,목,1,1,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.4162863,36.13672346
2014,야간,목,1,2,제주,제주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,126.7013814,33.55146796
2014,야간,화,1,1,경남,거제시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,128.6947739,34.88965979
2014,주간,일,1,2,경남,함안군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,128.5282009,35.31476482
2014,주간,화,1,1,인천,연수구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.6737938,37.38391618
2014,야간,월,1,1,인천,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.6572057,37.43891694
2014,야간,월,1,2,경남,함양군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.6985907,35.45884267
2014,야간,월,1,3,강원,강릉시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,128.902614,37.76127809
2014,주간,월,1,1,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,127.1415741,36.81375653
2014,주간,월,1,1,경남,진주시,차량단독,기타,기타,운전자법규위반,기타(운전자법규위반),128.1044202,35.17945985
2014,주간,금,1,1,울산,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,부당한 회전,129.3458139,35.62366252
2014,야간,금,1,1,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.5549533,35.87412492
2014,주간,일,1,1,광주,서구,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,126.9031702,35.15070611
2014,야간,금,1,1,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.4100113,34.83758898
2014,야간,토,1,5,대구,달서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,128.5373878,35.85004916
2014,야간,일,1,3,경기,광주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,127.2713001,37.46592938
2014,야간,금,1,1,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.4660394,36.58561123
2014,주간,화,1,2,서울,강서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.8779016,37.54716713
2014,야간,토,1,1,서울,관악구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,126.9203303,37.46819915
2014,야간,토,1,1,경기,연천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.0643034,38.03289184
2014,주간,수,1,1,전남,장흥군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,126.8813383,34.47722132
2014,주간,금,1,1,경기,파주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,126.6947654,37.79120974
2014,야간,수,1,1,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,129.2040352,35.85007368
2014,주간,월,1,2,경북,경주시,차대차,기타,기타,운전자법규위반,중앙선 침범,129.2170616,35.99994831
2012,주간,일,1,1,충북,음성군,차대차,기타,기타,운전자법규위반,앞지르기 금지위반,127.4980664,37.01968431
2014,주간,수,1,1,전북,정읍시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.8849045,35.54231146
2014,주간,화,1,1,전북,고창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,126.6420568,35.44135956
2014,야간,수,3,3,전북,임실군,차대차,기타,기타,운전자법규위반,신호위반,127.2759505,35.66154498
2012,주간,화,1,1,전북,남원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,127.2979442,35.32829117
2014,주간,목,1,1,부산,해운대구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,129.1246161,35.17627474
2014,주간,월,1,1,경북,구미시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.3395736,36.200078
2014,주간,수,1,1,경북,구미시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,128.273622,36.22585567
2014,야간,토,1,1,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.7138793,34.75860844
2014,야간,토,1,1,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.2103618,37.23313883
2014,주간,목,1,1,서울,강동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.1306483,37.54151314
2014,주간,목,1,1,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,127.1581768,37.43747046
2014,야간,화,2,3,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,126.7377465,36.88713322
2014,야간,수,1,1,경남,창원시(통합),차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,128.6978931,35.1496807
2014,야간,금,1,1,전북,고창군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,126.5524834,35.36223781
2014,주간,금,1,2,경남,창녕군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,128.4557543,35.63532129
2014,야간,토,1,1,경북,김천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,128.2005147,36.1792725
2014,야간,금,1,1,경남,밀양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.7347366,35.50643557
2014,야간,금,1,1,경북,영주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,128.6033514,36.81181918
2014,주간,목,1,2,서울,중구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,127.0149086,37.54963021
2014,야간,수,1,1,충남,천안시,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,127.1181305,36.82279737
2014,주간,토,1,1,충북,충주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,127.9527538,37.02532902
2014,야간,수,1,1,전남,해남군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.4457232,34.5777889
2014,야간,수,1,1,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,과속,126.8779618,37.50174847
2014,주간,일,1,4,충북,청원군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,127.6628501,36.63886466
2014,야간,일,1,1,울산,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,129.361291,35.56158136
2014,야간,수,1,1,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,126.8151622,37.4804717
2014,야간,금,1,2,전북,익산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,126.9716317,35.93805648
2014,주간,월,1,1,부산,사상구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,128.9924111,35.15854638
2014,주간,월,1,1,경기,하남시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,127.219172,37.5315084
2014,주간,수,1,1,충북,보은군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.5989279,36.4957303
2014,주간,월,1,1,전북,익산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,126.9130296,36.05915492
2014,주간,수,1,1,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,126.5676854,33.25205694
2014,야간,화,1,1,경기,화성시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,126.9437729,37.21256336
2014,주간,목,1,3,전북,순창군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,127.1352919,35.39151476
2014,야간,목,1,1,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.9769283,37.56242044
2014,주간,금,1,1,부산,사상구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,128.9729732,35.15640403
2014,야간,금,1,1,전남,영암군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,126.3938435,34.76463774
2014,야간,일,1,1,서울,관악구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,126.9179919,37.47809358
2014,야간,수,1,1,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,126.8622272,37.23730124
2014,야간,수,1,1,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,127.1729223,37.60741843
2014,주간,화,1,1,경기,남양주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,127.2417892,37.57973749
2014,야간,월,1,1,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.1090228,35.17958107
2014,야간,토,1,1,경북,영천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,128.9489051,36.13241067
